SMILES,VI,DVI
C=CC(OCOC)C(=O)OC,176.30778642190265,160.26289286264512
COC(CCCCCC=CCCCCCC=CCCCCC=CC(C=Cc1ccccc1)OC(C=Cc1ccccc1)C(=O)OCC=CC1CCCCC1)OC,176.30729794535688,155.78043421304804
CCCOCCCCOCOCCCC=CCCOCOC(C=CC1CCCCC1)CC(OCCCc1ccccc1)OCCCc1ccccc1,176.30729409010124,155.20284723552487
COCOCC=CCCOC(C=CCCC=Cc1ccccc1)COCC=CCC(C=CCCCOCC1CCCCC1)C=CC1CCCCC1,176.3061886038265,154.81813715586412
C=CCCOCOCCC(C=Cc1ccccc1)CC(CC)C=CCCC=Cc1ccccc1,176.30535481570405,148.39285928516105
COCOCCCOCCCC=CCCC=CCCC=CCCCOC(=O)CC(CC=CCCC=CCCCOCCCOCCCOC(=O)c1ccccc1)OCCCC=CCCC=Cc1ccccc1,176.302915081142,150.7052075475491
CCCCCCCCC(CC)C=CCCCCOC(CC=CC(=O)OC(CCCCOCC1CCCCC1)C1CCCCC1)OCCCc1ccccc1,176.29984054547685,149.63031150539766
CCCOCCCCCC=CCCC=CCCC=CCCC(OCCCCCCC=CC(OC)CCC1CCCCC1)C(CCOCc1ccccc1)OCOC,176.29823834115015,157.34877280293574
COCC=CCCC=CCCC=CCCC=CCC(C=Cc1ccccc1)(C=CCC1CCCCC1)c1ccccc1,176.29692518151333,157.44972556649495
CCC(C=CC1CCCCC1)CCC=CCCCOC(c1ccccc1)c1ccccc1,176.29645468680405,151.45409645130883
CCCC=CCCC=CCCOC(CCC=CCCCOC)OCCC=CCC(=O)O,176.295959747459,144.91139229247682
CCC=CCCCC=CCCCOC(C=CC1CCCCC1)OCCCC,176.2953896170101,148.81002570962028
CC=CCCC=CCCOCCCC=CCCCOC(C=Cc1ccccc1)CCC=Cc1ccccc1,176.29221263356072,147.11321250312622
COCC=CCOCCCCC(OCC=CCCCOCc1ccccc1)c1ccccc1,176.2893585963097,163.29637153182313
CCC=CC(CC=CCOCOCCCC=CCCCOCOCCCC=CCCC(C=Cc1ccccc1)OCOC)OCOC,176.2886222923516,151.81058142653518
C=CCCOCCCOCCCCCC=CCCC(CC)OCOCCC=CCCC(C=Cc1ccccc1)C1CCCCC1,176.28808721859988,149.60922696105712
CCCC=CCCC=CCCC=CCCC(CCC=CCCC=CCCC(c1ccccc1)C1CCCCC1)OCCC=Cc1ccccc1,176.28618909555837,139.14801939623558
CC=CCCC=CCCOCC=CCCOCC=CCC(CCOCC1CCCCC1)(CCOCC1CCCCC1)OCOCCCCCC1CCCCC1,176.28613406717653,104.75964807434687
CC=CCOCOCCCC=CCC(=O)C=CCC(CC(=O)OC)OCOC(C=Cc1ccccc1)(C=Cc1ccccc1)CCOCC=Cc1ccccc1,176.28562581503488,126.19336265605115
COCCCOC(CC(OCOC)C1CCCCC1)(OC)C=Cc1ccccc1,176.28376400716593,147.63962174884693
CC=CCCC=CCCC=CCCC(CCOCCCCc1ccccc1)OC,176.28353550000017,147.89090434379966
COCOCCC=CCCC=CCCCCCCOCCCOCOC,176.2825048587994,152.4885276822004
CC=CCCCCOCCCCCC=CCCCC(OCCCOCC=CC1CCCCC1)OC/C=C\CC(=O)O,176.28117153534103,143.55697836024697
COCOCOCOCC=CCCC=CCC(C=Cc1ccccc1)(C=Cc1ccccc1)CCOC,176.28084931255705,141.78568184037132
COC(C=CCCCOCOCCCCCCOCOCCCCCCOCOCCCCCCOCOCCCCCCOCCC=Cc1ccccc1)OC,176.2780048286988,148.6116724086054
COCC=CCCCCCCOC(C=CCCCCC1CCCCC1)(OCC=CCCOCCC(CCc1ccccc1)c1ccccc1)OCCCC1CCCCC1,176.27726635977348,159.53324083880926
CCCCCOCCCC=CCCCCC=CCC(C=Cc1ccccc1)CCc1ccccc1,176.27624284299608,149.71662126002667
CCCOCCCCC=CCCCC=CCCCC(CC1CCCCC1)OCCC=CCOCc1ccccc1,176.27522310339708,149.18772798849494
CCCOCCOC(C=CCCC=Cc1ccccc1)(C=CCCC=Cc1ccccc1)OC(CCCCc1ccccc1)(CCOCC=CCOC)c1ccccc1,176.27079994997231,154.96560348998324
CCCOCOC(C=CCCOCOCC=Cc1ccccc1)(CCCCc1ccccc1)OCOC,176.26961142316756,144.5588104633934
COCOCCCCC(O)(C=CC1CCCCC1)CCCCO,176.2672069072966,144.32812425922782
CCCCCCCCCCCCOCOC(C=CCCC1CCCCC1)(OCOCC=CCCCCCOC)C1CCCCC1,176.26693410944702,133.51752948779185
COCCC(C=Cc1ccccc1)(OCCC=CCOCCCOCCCOCCCOCC2CCCCC2)OCCC(=O)C=Cc1ccccc1,176.26653037077367,140.73523649346689
CCCOCOC(CCc1ccccc1)(OCOCC1CCCCC1)OCOCCCc1ccccc1,176.26543887784558,145.56629034541277
CC=CCOCOCCCCCOC(=O)/C=C/C1CCCCC1,176.26519364940967,140.75842670156388
C=CCCC=CCCC=CCC(CC)OC(CC=CCCC(=O)c1ccccc1)CC(=O)OC,176.2626837668907,155.55506573542152
CCCCCOCOCCCC=CCCCC=CCCCC=CCCCOC(C=Cc1ccccc1)(CCCC=Cc1ccccc1)C1CCCCC1,176.26198149116237,147.64252708549404
CC=CCCC=CCC(CCc1ccccc1)OCOC,176.26144058632633,153.38936251914535
COCOCCC(CCC=CC1CCCCC1)OC(=O)C=CCCC=CC(C=CC1CCCCC1)OC(=O)c1ccccc1,176.2612213546302,149.0288354385216
CC=CCCCCC=CCCCOC(C=CC1CCCCC1)OCCCC=CCCC=Cc1ccccc1,176.2584207101607,154.54099287122432
CCCOCCCCCC=CCCCC=CCCCOC(C=CCCCCCOCCCC1CCCCC1)(C=CCCCCCOCCCCCCOCCCCCCC)C=CCCC=Cc1ccccc1,176.25808812106686,147.9936341480743
CCCOCCCCCCCC=CCCOCCCC=CCCOC(C=CC1CCCCC1)(OCC=Cc1ccccc1)C1CC=C(C)C=C1,176.2567339707689,170.65912936848216
CC=CCCC=CCCC=CCCCOCCCC=CCC(=O)C=CC1CCCCC1,176.25435014977344,151.31204072131257
CC=CCCC=CCCC=CCC(CC1CCC(CC)O1)OCOC,176.254057999224,155.4014727509721
CCCCCOCOCCCC=CCC(C=CCCCOCOCc1ccccc1)C=CCCCOCCCC,176.25175613194068,149.4675591756166
CCCOCCCOCCCOCCCCCCC(C=CC1CCCCC1)(C=Cc1ccccc1)C=CC1CCCCC1,176.2506403080044,144.3474263683639
COCCCC=CCCC=CCCC=CCCC(C=CC1CCCCC1)OC(=O)CCCCCCOC,176.24989741138478,148.06557149942785
CCCOCOCOC(CCc1ccccc1)C=CC1CCCCC1,176.2490412599828,143.08813529121036
CC=CCCC=CCCOCC=CCCCOC(CC(=O)C=CCC=Cc1ccccc1)(CCC=Cc1ccccc1)CCC=Cc1ccccc1,176.24733886111213,157.98393906707074
CCCCC=CCC(C=CC1CCCCC1)OCOCc1ccccc1,176.24713370032018,148.71394610151114
CCCOCC=CCCCC=CCCOCC=CCCCCOC(C)(C)C1CCCCC1,176.24691197901208,144.1263690937084
CC=CCCC=CCCC=CCCC=CCCC=CCCC(CCOCCCc1ccccc1)(CCOC=O)C1CCCCC1,176.24467565562495,153.80313648993908
O=C(CCC=CCCCCCCCCc1ccccc1)OC(=O)c1ccccc1,176.242270739073,148.68395664852673
CCCCC(OCCCC=CCCCCC=CCC(OCOCC=Cc1ccccc1)c1ccccc1)C1CCCCC1,176.24166901870308,155.89193295660735
COC(C=CCC(OCOCc1ccccc1)c1ccccc1)(OC)OCc1ccccc1,176.24092791597698,144.83655766287302
CCCOCOCOCCCCCCC=CCCCC=CCCCOCCCC=CC1CCCCC1,176.24059123254227,144.8216772038606
C=CCCOCOCOCOC(C=CCCC=Cc1ccccc1)(OCOC)C1(C(=O)OCCCC)CCCCC1,176.24026324877067,153.20896002687053
CC=CCC(C=CCCC=CCC(C=Cc1ccccc1)OC(c1ccccc1)c1ccccc1)CCOCOC(=O)CC(CC=CCOC)OCC=CCCC=Cc1ccccc1,176.23984035251146,167.17564653992972
CCCC=CCCCCC=CCCCOCCCC=CCCC=CCC(=O)CC(=O)CC(O)CCCCOCC1CCCCC1,176.23979009659433,154.64226470699924
CC=CCCC=CCCCCCCOCC=CCCCC(=O)CCCCCCC(=O)OC,176.23969898957242,152.4852143943772
COCCCOCCCCCOCCCCCOCCCOC(C=CC1CCCCC1)OC/C=C/c1ccccc1,176.23877615883742,135.584806778404
CCCOCC=CCCC=CCCCOCOCOCOCCC=CCCOC(CC(=O)O)(OCOCOCOCOCOC)c1ccccc1,176.237605889388,147.93421327789187
CCCC=CCCC=CCCCOCCC(CC=Cc1ccccc1)OCOCc1ccccc1,176.23693631892957,153.70488626181864
CC=CCOCCCOCCCCCOC(C=Cc1ccccc1)OCCCCc1ccccc1,176.23683872231132,148.84467823983533
COCCC(CCOCCCCCCC=CC1CCCCC1)OCCCCCC=CC(C=Cc1ccccc1)C=Cc1ccccc1,176.2366247364955,151.44722433206175
CCC=CC(CCOCCCOCCC=CCCC1CCCCC1)OCOCOCC=CC1CCCCC1,176.23625035074184,132.18819975439106
CC=CCCOCC=CCCCCC=CCCOCCC(OC(C=CCCCC1CCCCC1)C=CCCCCC1CCCCC1)C(=O)CC=CCC(CCc1ccccc1)CCc1ccccc1,176.23610212801424,155.323171209471
CC=CCCC=CCCOCOC(CC(OCCCC=Cc1ccccc1)OCCCC=Cc1ccccc1)OCc1ccccc1,176.23525985861508,158.06683696106668
COCOCCOCC=CCCCOCCCC=CCCCC(OCOCC=CC1CCCCC1)(OCCCCCc1ccccc1)C1CCCCC1,176.2344331385023,139.87445764972009
CC=CCCCCC=CCCCC=CCCC=CCC(CC=CC1CCCCC1)OCCC=CCC(CC)(OCC1CCCCC1)c1ccccc1,176.23285339441463,147.19062300324094
CCCOCC=CCCOCOCCCC=CCCC=CCCCOC(C=CC1CCCCC1)(OCOC=O)C1CCCCC1,176.23186274588775,162.26460116555745
CCCOC(CCC1CCCCC1)(C=CCCOCC=CC(CC=CCCC=Cc1ccccc1)OCOC)CCC1CCCCC1,176.23123341815457,148.87777299503205
CC=CCCC=CCCC=CCCOCC=CCCOCC=CCC(C=CCCCCOCC=Cc1ccccc1)OCCCC1CCCCC1,176.23111538817594,151.1879169560348
CC=CCC(O)(CCOCC=CCCOCCC(C=CC1CCCCC1)OC/C=C/C1CCCCC1)CC=CC,176.22812978767848,140.35764017345147
CC=CCOCOCCCCCC=CCCOCOCCC=CCC(CCOC(c1ccccc1)CCOCCC)(CCOC(c1ccccc1)CCOCCC)c1ccccc1,176.22741622396447,146.3011383502624
COCCCOCC=CCCC=CCCOCCCOC(CC)OCCCOCCCOCCCOCCCOC,176.22687605797543,151.61969977390052
COCOCC=CCCC=CCCC=CCCOCOC(CC=CCCCc1ccccc1)OC(CC=CCCCc1ccccc1)OC/C=C/CCC=CCOCOC,176.22580156073107,142.30134448508
C=CC(C=CC1CCCCC1)OCCCOC(C=CC1CCCCC1)C(O)CC(CCOCCC)OC(c1ccccc1)(c1ccccc1)c1ccccc1,176.2248778186394,153.30199977461476
CCCC=CCCC=CCCC=CCCC=CCCC=CCCC1CCCCC1,176.22414941130873,146.9716900630719
CC=CCCC=CCCCCCCC=CCCCCCC(CCOCC1CCCCC1)CCOCC1CCCCC1,176.22325327269724,153.68770473516835
CCCOCC=CCCCC=CCC(OCC1CCCCC1)(C(=O)CC=CC)C1CCCCC1,176.22239592500895,151.73078082749993
C=CCCC=CCCOCCCCCOCCCCCOCOC(CC=Cc1ccccc1)(CC=CCOCOC)c1ccccc1,176.2189880672047,148.25981211080546
CCCOCOCCCOCCC(C=CC1CCCCC1)OCCCCCC=CCC(C=CC1CCCCC1)CC=Cc1ccccc1,176.21039169499457,156.82258667729886
CCCC=CCCCOCCCOCCCC(C=CCCC=Cc1ccccc1)OCCCCC=Cc1ccccc1,176.20901723303615,160.30535151782306
CCCOCCC(=O)OCCCOCC=CCCC=CCC(CCOCCC=CCCC=CCCCOCc1ccccc1)OCCC=CCCC=CCCCOCc1ccccc1,176.20703453678257,162.4600237954674
CCCC=CCCCCCC=CCCC=CCC(C=Cc1ccccc1)OCCOCC1CCCCC1,176.20697064671165,141.0572105467383
CC=CCOCCC(C=CC1CCCCC1)COCCCC=CCC(CCOCC1CCCCC1)(C=CCCC=CCCCOCOCCC(CC)CC)C=CC1CCCCC1,176.20687515647364,140.72296385225323
COCCCC=CCOC(CC=CCCOCC=CC1CCCCC1)(C=CC1CCCCC1)C(=O)C=CC1CCCCC1,176.20613460283323,150.50671774630354
CCCCCOCCCCC=CCCCOCCCCCCOCOC(CC(=O)OC)OCCCCCC=CCCCc1ccccc1,176.2029480115237,152.00905639949679
COCOCC=CCCOCCCC=CCCCC(CCC1CCCCC1)c1ccccc1,176.20273024462728,144.317127987667
C=CCCC=CCCCOCOCCCCC(C=C)(C(=O)OC)C(C/C=C/COC(CCC1CCCCC1)OCOC(CCC1CCCCC1)OCOC(CCC1CCCCC1)OCOC)CCCOC,176.2022665207848,130.7599504863801
CC=CCCOCOCCC=CCCCCCC=CCC(CCOCOCc1ccccc1)CC(O)CC(CCC=CCCCCCC(=O)CC=CCOC)OCCCCCC1CCCCC1,176.20150919721937,140.95338321728204
CCCOCCCCc1ccccc1,176.2012776870741,145.80367117513018
COCOCOCOCC=CCCC(C=CCCC=Cc1ccccc1)(OC=O)C=CCCC=Cc1ccccc1,176.20113431200366,146.43684708923786
COCOCCOCC=CCCOCOCCC=Cc1ccccc1,176.2008857297599,155.70753867875177
CCCC=CCC=CCCC=CCCCCCOCCCCOCc1ccccc1,176.20038116001035,155.82322017893654
CCCC=CCC(O)(C=CC1CCCCC1)CCC=CCC(CC(=O)c1ccccc1)OC,176.19908697328515,150.66591032529354
CC=CCCCCOCC=CCC(OCCCO)OCC=CCCCCOCC=CC1CCCCC1,176.19077504877936,138.94240017374256
COC(=O)CCCCC=CCCCC1CCCCC1,176.18498557241605,145.41400963840442
COCCCCCOCC=CCCOCCCC=CCCOC(C=CC1CCCCC1)(c1ccccc1)c1ccccc1,176.18309162149512,150.85893837982042
COCOCC=CCCOCOC(CC=Cc1ccccc1)(c1ccccc1)c1ccccc1,176.1805178787208,152.53517852540924
CCCOCOCCCOCOCCCOCCCOCCCOCCCOCCCCCCC=CCCCC(CC(c1ccccc1)c1ccccc1)c1ccccc1,176.17916345289694,151.63244416038
CC=CCCCCCC(CC=O)OCC=CCCOCC=CCC(C=CCCc1ccccc1)c1ccccc1,176.1782487154324,102.8428833506859
CC=CCCCC=CCCCCOCC=Cc1ccccc1,176.17601440582968,151.04967516139513
CC=CCCCCOCOCC=CCCCCOCC=CC1CCCCC1,176.17547384176794,143.43279372197264
C=CC(=O)OCCC(CCc1ccccc1)OCOCCCCC=CCCC=CCCC=CCCCOC(OCC=Cc1ccccc1)C1CCCCC1,176.17152166961682,141.35523802308538
C=CC(CCOCOCOCOC(C=C)CC(OCCC(C=C)(CC)c1ccccc1)OC)OC,176.16856635041802,136.43586086834338
CC=CCCOCC=CCCCOCC=CCC(CC(OC)OC)(C=CC1CCCCC1)C(CCc1ccccc1)(c1ccccc1)c1ccccc1,176.1672267898918,125.65096852890076
CC=CCCCCCOCOCC=CCCCCOCC=CC1CCCCC1,176.1669879022393,143.5639105670865
CC=CCOCCCOCCCCC(C=CCCC=Cc1ccccc1)CC(=O)CCOCC=CCCC=CC1CCCCC1,176.16678202443177,149.42015812369058
CCCC=CCCCC=CCCCCOCOCCCC=CCCCOCOCCCC=CCCCOC(CCc1ccccc1)OC(CCc1ccccc1)c1ccccc1,176.16637159148473,145.54041716349056
COCOCC=CCCOCCCOCCC=CCC(OCOC)(CCOCC1CCCCC1)c1ccccc1,176.16563125666724,105.31732875753546
CCCCCC=CCCCCCC=CCCCC=COCOC,176.16364759657358,151.28618596884613
CC=CCCC=CCCOCCC=CCC(CC=CCCCOCCCOCCCOC)CC(=O)OC,176.16166888276055,150.28022469973
CC=CCOCOCCCC=CCC(=O)C=CCC(CC(=O)OC)OCc1ccccc1,176.15984359064237,154.02169645415262
CC=CCCCCOCCCCC=CCCCOCCCCC=CCCCOCCCCC=CCCCOCc1ccccc1,176.15912237166035,154.04433672716377
C=CCOCOC(CCCC(CC=CCCCCC=CCCC=CCOC)OCC=CCCCCOCC=Cc1ccccc1)C1CCCCC1,176.15748811443777,152.19687457429686
C=CCOCCCC=CCC(CC)(CCC=CCCOCC(OCOC)C1CCCCC1)c1ccccc1,176.157298823898,155.24832105975474
CC=CCCOCOCCCCCOCOC(C=CCC(CC=CC1CCCCC1)OCCC=Cc1ccccc1)C(=O)c1ccccc1,176.15729802063132,166.42073735635051
CC=CCOCCCC=CCCOCCCCCOCCCCC=CC(OCC=Cc1ccccc1)c1ccccc1,176.15619423968332,165.8972809921219
COCOC(CC=CCOCCC=CCC(CC=Cc1ccccc1)(C=CC1CCCCC1)OC(C)=O)OCC=Cc1ccccc1,176.15348889891092,160.13474394758018
CCCC=CCCC=CCCC=CCCCCC=CC(CCc1ccccc1)OCOC,176.15300620426223,149.04790163543842
COCOCCCOCOCCCCCC=CCCCCC=CCC(CCCCC1CCCCC1)OC,176.15239422842586,146.90180140882214
CC=CCCCCC=CCCCC=CCCCC=CCCCCOC(CCOC)CC(O)CC(=O)OCCC(CCOC)OCC1CCCCC1,176.14999150096986,150.37940163118907
CCCOCCC(CCCCCC=CCCCCC=CCCCCOCCCc1ccccc1)OC(CCOCCC)(C(=O)OCCCC)c1ccccc1,176.1498635814319,90.02486843886028
CCCOCC=CCCOCCCCCOCCCOC(C=CC1CCCCC1)(C=CC1CCCCC1)OCCCOCOC,176.14971551727567,154.2070876303342
CC=CCCOCOCCC=CCCCC(=O)C=CCC(CCc1ccccc1)(OCCCOCc1ccccc1)CCc1ccccc1,176.14912026296153,161.04761421068713
CC=CCCCCC=CCCOCCCOCCC=CCCOC(C=CC1CCCCC1)(OCOCC=CCCC=CCOCc1ccccc1)C=Cc1ccccc1,176.14895142691515,159.25440479358465
COCCCOCCC1C(C=O)CCCO1,176.14709103455195,149.77843255833588
COCOCOCOCCCCCC=CCCC=CCCOCOCCC(C=Cc1ccccc1)C1CCCCC1,176.1459990114431,145.49644088026446
CC=CCCC=CCCCOCCCCC=CCCCOCCCCC=CCCCOCCCCC=CCCCOCc1ccccc1,176.14448570520645,154.05411520767424
CCCC=CCOCOCCCC=CCCCOCCCC=Cc1ccccc1,176.14433161941642,158.2556607724615
COCOCC=CCCOCC=CCCOCC=CCCOCC=CCC(CCC1CCCCC1)C=CCC(C=Cc1ccccc1)c1ccccc1,176.14370103027218,154.57023144565508
CC=CCCOCOC(CC=CCC(CC=CCCCOC)(OCOCC=Cc1ccccc1)OCOCCCCOC)(CC=CCCCOC)c1ccccc1,176.14330544939222,150.3869115213184
O=C(CCCC(C=CC1CCCCC1)(OCOCC1CCCCC1)COCOCC1CCCCC1)c1ccccc1,176.13988960438417,141.7294298186331
C=CCOCCC(CCCCOCCCCCCCOCCC=CCOC)c1ccccc1,176.1395207030574,156.3744640067856
CCCC=CCCCCOCOCCCCCC=CCCCCC=CC(OC)OCCC=CCC(C=Cc1ccccc1)C=Cc1ccccc1,176.13674383930334,156.23513646606153
CCCC=CCCC=CCCCCC=CCCCOCCCCOC(CC)OCCCC,176.13558990700193,148.57509838499226
COCCCCCOCCCCCCCCCOC(CCOCC=Cc1ccccc1)(OCC1CCCCC1)C1CCCCC1,176.13523818480957,139.4474733800021
CCC(O)CCC(O)C1CCCCC1,176.1347069337086,146.85097861758805
CCC=CCOC(CC=CCCCC(OCC=CCCCOCc1ccccc1)c1ccccc1)(CC=CCCC(OCC=CCCCOCc1ccccc1)c1ccccc1)OCc1ccccc1,176.1335699681944,156.5386869096188
CCCOCC=CCCC=CCCCOCOC(CC)OCCC=Cc1ccccc1,176.1322315692753,157.82408493209527
CCC=CCOCOCCCCC(=O)C=CCCOCCC(CC)C=CCCCCCC=CCC(OCCC(c1ccccc1)c1ccccc1)OCCC(c1ccccc1)c1ccccc1,176.13083434713164,140.32877241294938
CCCOCCCCCCCCC=CCOCC=CCC(C=CC1CCCCC1)OC(C)=O,176.13045249804597,148.9007162705522
O=C(C=CCCCOCCCCC(=O)C=CCCCCOCC1CCCCC1)OCc1ccccc1,176.12641418672646,153.77215000807442
CC=CCCOCC=CCCC=CCCC=CCC(COCOC)OCC=CCCC=Cc1ccccc1,176.124080888296,158.972342754051
C=CCOCCC(CCCCOCCCCOCCC=CC(=O)OC)c1ccccc1,176.12371286516876,159.5376271347697
CCC(OCC1CCCCC1)C=CCCCC=CCC(C=Cc1ccccc1)OCC=Cc1ccccc1,176.12236297348275,138.91065794727555
CC=CCCCCC=CCCCCOCCCC1CCCCC1,176.11870021945595,155.32421591032707
CC=CCCC=CCCOCC=CCCOCCC(C=Cc1ccccc1)OCCCC1CCCCC1,176.11682138465943,151.05188549542123
CC=CCCCCC=CCC(CC=CCCCCOCC1CCCCC1)(CC=CCCCCOCC1CCCCC1)OCOC,176.11514535574094,109.30294327852032
CC(C)C(CCOCCC=CCCC=CCCC=CCCOC(CCC=CC1CCCCC1)c1ccccc1)OCCC(C=CC1CCCCC1)C(C)C,176.11361059528667,141.81392615718323
COC(CCOCC1CCCCC1)CCC=CCC(C=CCCC=CCCC1CCCCC1)c1ccccc1,176.1130742357808,147.2645653879549
CC=CCCOCOCCC=CCCC=CCCOC(C=Cc1ccccc1)C1CCCC1,176.11296166698574,154.64004008549335
CCCC=CCCC=CCCC=CCC(CC=CCCCc1ccccc1)OCCC(=O)C=Cc1ccccc1,176.09771863321367,141.5166114229296
COCCCC=CCCC=CCCCCCOCOC(C=CCCC1CCCCC1)(CC=CC(=O)OC)OCCCc1ccccc1,176.09726153783058,157.30227237747266
CC/C=C\CCC=CCCCCCCOCC=CCCC1CCCCC1,176.09546095383476,147.94251342892485
CC=CCCCCC=CCC(C=CC1CCCCC1)CC(C=CCCOCC=Cc1ccccc1)OC,176.09414443156766,156.92574234650945
CC=CCCC=CCCC=CCCCCOCC=CCC(O)CC(=O)CC(O)CCCCOCOCOC,176.09372618649653,148.19308694977877
CCC(OC)C=CCCC=CCCOCCC(OC)c1ccccc1,176.0929280831529,149.59295344962044
COCC=CCC=CCCC=CCCCOCC=CCC(C=CCCc1ccccc1)(C=CCCC(=O)O)CCOCC1CCCCC1,176.09258851604764,162.63075631243296
CCCCCCC(OCC=CCCOCC1CCCCC1)C(=O)C1CCCCC1,176.08781547365805,154.52719025455016
COCCC=CC(CC=CCCC=CC1CCCCC1)(OC)C=Cc1ccccc1,176.0863083154314,139.11579665740646
CCCC=CCCC=CCCC=CCCC(CC(OCOC)OCOC)OCOC,176.08627008190132,153.8410218268515
CCCOCCCCCCC=CCCC=CCCC=CCCOC(C=CC1CCCCC1)(CCOC(=O)C1CCCCC1)OCCC(=O)CC(=O)OC,176.08587570472486,157.4820289822077
CCCOCCCOC(CCC1CCCCC1)OC(CCCC(C=CCCOCOCC=Cc1ccccc1)OCCCc1ccccc1)CCCCOCOCC=Cc1ccccc1,176.0858082480519,150.5530523978468
C=CC(CC(O)CCC1CCCCC1)OC(=O)C=C,176.08407906417006,146.66688224521587
COCCC(CC(C=CCCOCC=CCCOCOCCC(C=Cc1ccccc1)Cc1ccccc1)OCOCC1CCCCC1)C1CCCCC1,176.08336072108918,133.11597198473788
COCCCC=CCCC=CCCCCC=CCCOCOCOC(C=Cc1ccccc1)(OC)C1CCCCC1,176.0812097723072,146.09798862718685
CCCOCOCCCOC(C=CC1CCCCC1)OCCC=CC(=O)CC(CC=Cc1ccccc1)OCC,176.08081832383348,155.05054642488773
CCCOCOCOCCCOCCCCCOC(C=CC1CCCCC1)(C=CC1CCCCC1)C1CCCCC1,176.0790761558416,151.27196022079895
CCCOCCCCCCCCCCOCOC(CCC=CC1CCCCC1)(CCc1ccccc1)OC(=O)C=CC1CCCCC1,176.07882111281654,159.4167985512445
CCCOCCC1OC(C=CCCCCC=CCCc2ccccc2)CC(OCC=CCC2CCCCC2)O1,176.07821430401808,156.7471284238801
CCCOCCCCC=CCC(CCOCC1CCCCC1)(C=CC1CCCCC1)C1CCCCC1,176.07805748420301,160.00250507213005
COC(=O)CC1CC(C=O)CCC1c1ccccc1,176.07686571689052,154.65702670640846
COCOCCC(CC=CCC(CCC1CCCCC1)(OC)CCC1CCCCC1)OCOC,176.0757615574127,138.99278570534224
CC=CCCOC(CCC=CCCCCCCCc1ccccc1)CC(=O)C1CCCCC1,176.0754275938361,149.7062304585297
COCCCOCOCCCC=CCCC=CCC(COCC(C=Cc1ccccc1)OCC1CCCCC1)c1ccccc1,176.07515169442038,157.83159212166294
CC=CCOCC=CCCC=CCCC=CCCC(OCc1ccccc1)C1CCCCC1,176.07251481329138,147.63674685583035
CCCOCCC(C=CCC(CC=CC1CCCCC1)OC/C=C/CCC=CC(C=CC1CCCCC1)(OC)C=CCCCOCc1ccccc1)OCc1ccccc1,176.07014348449945,157.16935769899985
COCOC(CCOCCCOC(c1ccccc1)(c1ccccc1)C1CCCCC1)(OCCC(CCC=Cc1ccccc1)(c1ccccc1)c1ccccc1)OCCC(CCC=Cc1ccccc1)(c1ccccc1)C1CCCCC1,176.06952300477204,159.0024102250413
CCCCC(OCC1CCCCC1)C1OCCO1,176.06804456600068,148.29448763994827
CC=CCCCCCCOC(C=CCC(CC(=O)OC)OCC=Cc1ccccc1)OCC1CCCCC1,176.06803475142667,151.39898740417792
C=CCOCCCCCC=CCCC=CCCCOCCCC1CCCCC1,176.06761480711202,150.81409824503794
OCCCCCc1ccccc1,176.06577767116684,146.04248902277985
CC=CCCC=CCCC=CCCCOCC=CCC(C=CCCC=CCCC(=O)OCCCCCOCCC)OCOCC1CCCCC1,176.06558750343765,142.18126038400402
CC=CCCC=CCCCCCCC=CCCCOC(C=CC1CCCCC1)(COCC1CCCCC1)OCC=CC1CCCCC1,176.06508927696154,167.52771249612826
COCOC(C=CCCCCC=CC(CCc1ccccc1)OCOC)CCc1ccccc1,176.0633488543008,149.26497124888792
CCCOCOCCCC=CCCOCC=CCCCC(O)C(OCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1)OCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,176.0609036952955,166.85526410765627
CCCOCC=CCCOC(C=CCCC=CCC(O)(CCc1ccccc1)CC(=O)CCc1ccccc1)OCCC(c1ccccc1)c1ccccc1,176.0601328326479,149.2978553156265
CCCOC(CC)OCOCC=CCCCOCC=CCCCOCOCC=CC1CCCCC1,176.06009686593399,141.646743866091
COC(CC=CCCC=CC1CCCCC1)OCCCCC,176.05996642025158,143.58763231710873
COCOCCC(OCC=CC1CCCCC1)OCCC(CCOC=O)(C=CC1CCCCC1)OC,176.0597166640527,144.79781490497467
CC=CCCC=CCCOC(CCC=CCCCCCCc1ccccc1)CC(=O)C1CCCCC1,176.057661074615,149.70025771557107
CC=CCOCCCCCCCOCC=CCC(CCOCCCCc1ccccc1)(CCOCCCC=Cc1ccccc1)CCOCCCCCc1ccccc1,176.05346615455701,167.76875197467055
CCCCCOCOCCC(CCOCCC(CC)C=CCCC1CCCCC1)OCOCCC=CC,176.05307705560915,150.7771785601182
CCC=CCC=CCCC=CCCCOCOC(C=Cc1ccccc1)(C=CCCCOCOCCCOCOC)OCC=Cc1ccccc1,176.0523665819317,143.58051870011982
COCCCC=CCCC=CCCCOCOC(C=Cc1ccccc1)C(OCOCCCC=CCCCOC)C1CCCCC1,176.05168594933974,143.8803253134794
CC=CCCCC=CCCCCCC=CCCCC(C=CC1CCCCC1)(OCCCC1CCCCC1)C1CCCCC1,176.05035860851766,141.98408883917995
O=C(O)C=CCCC=CCCC=CCCOC(C=Cc1ccccc1)OC/C=C/c1ccccc1,176.05030313113215,153.14418954253395
